database,direction,threshold,pathway_id,pathway_name,FDR,significant,gene_count,genes
Reactome,Up,LFC05,R-HSA-5689877,Josephin domain DUBs,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9927432,Developmental Lineage of Mammary Gland Myoepithelial Cells,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-6783589,Interleukin-6 family signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-216083,Integrin cell surface interactions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2214320,Anchoring fibril formation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2243919,Crosslinking of collagen fibrils,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-3000170,Syndecan interactions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-3000178,ECM proteoglycans,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-430116,GP1b-IX-V activation signalling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8948216,Collagen chain trimerization,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-186797,Signaling by PDGF,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-375165,NCAM signaling for neurite out-growth,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-419037,NCAM1 interactions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9820865,Z-decay: degradation of maternal mRNAs by zygotically expressed factors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-446107,Type I hemidesmosome assembly,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-6793080,rRNA modification in the mitochondrion,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8868766,rRNA processing in the mitochondrion,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1296072,Voltage gated Potassium channels,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-156581,Methylation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-69205,G1/S-Specific Transcription,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-111367,SLBP independent Processing of Histone Pre-mRNAs,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-77588,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-189451,Heme biosynthesis,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-200425,Carnitine shuttle,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-174490,Membrane binding and targetting of GAG proteins,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-175474,Assembly Of The HIV Virion,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2206281,Mucopolysaccharidoses,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9022692,Regulation of MECP2 expression and activity,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-450341,Activation of the AP-1 family of transcription factors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5621575,CD209 (DC-SIGN) signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-918233,TRAF3-dependent IRF activation pathway,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9818030,NFE2L2 regulating tumorigenic genes,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9833109,Evasion by RSV of host interferon responses,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9931521,The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4791275,Signaling by WNT in cancer,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4839735,Signaling by AXIN mutants,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4839743,Signaling by CTNNB1 phospho-site mutants,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4839744,Signaling by APC mutants,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4839748,Signaling by AMER1 mutants,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5339716,Signaling by GSK3beta mutants,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5358747,CTNNB1 S33 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5358749,CTNNB1 S37 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5358751,CTNNB1 S45 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5358752,CTNNB1 T41 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5467337,APC truncation mutants have impaired AXIN binding,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5467340,AXIN missense mutants destabilize the destruction complex,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5467348,Truncations of AMER1 destabilize the destruction complex,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8934903,Receptor Mediated Mitophagy,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-400511,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-186763,Downstream signal transduction,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8849471,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8875555,MET activates RAP1 and RAC1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8875656,MET receptor recycling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-912631,Regulation of signaling by CBL,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9006335,Signaling by Erythropoietin,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9027284,Erythropoietin activates RAS,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-77286,mitochondrial fatty acid beta-oxidation of saturated fatty acids,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9683610,Maturation of nucleoprotein,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9694631,Maturation of nucleoprotein,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-167044,Signalling to RAS,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-171007,p38MAPK events,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-198753,ERK/MAPK targets,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-432142,Platelet sensitization by LDL,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-190241,FGFR2 ligand binding and activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-190377,FGFR2b ligand binding and activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-449836,Other interleukin signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-451927,Interleukin-2 family signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-912526,Interleukin receptor SHC signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9674555,Signaling by CSF3 (G-CSF),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1170546,Prolactin receptor signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-203927,MicroRNA (miRNA) biogenesis,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-180292,GAB1 signalosome,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-202427,Phosphorylation of CD3 and TCR zeta chains,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9754189,Germ layer formation at gastrulation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9823730,Formation of definitive endoderm,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-445144,Signal transduction by L1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9820965,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9828806,Maturation of hRSV A proteins,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5660526,Response to metal ions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1660499,Synthesis of PIPs at the plasma membrane,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9927354,Co-stimulation by ICOS,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5625970,RHO GTPases activate KTN1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4641265,Repression of WNT target genes,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9834899,Specification of the neural plate border,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9758881,Uptake of dietary cobalamins into enterocytes,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1236977,Endosomal/Vacuolar pathway,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-73614,Pyrimidine salvage,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-73621,Pyrimidine catabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-190322,FGFR4 ligand binding and activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654228,Phospholipase C-mediated cascade; FGFR4,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654719,SHC-mediated cascade:FGFR4,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9831926,Nephron development,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1663150,The activation of arylsulfatases,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9018677,Biosynthesis of DHA-derived SPMs,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-211999,CYP2E1 reactions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1462054,Alpha-defensins,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9757110,Prednisone ADME,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-194002,Glucocorticoid biosynthesis,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-418889,Caspase activation via Dependence Receptors in the absence of ligand,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9920951,Dengue virus modulates apoptosis,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5658623,FGFRL1 modulation of FGFR1 signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-418885,DCC mediated attractive signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-418890,Role of second messengers in netrin-1 signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-428542,Regulation of commissural axon pathfinding by SLIT and ROBO,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-419408,Lysosphingolipid and LPA receptors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-879415,Advanced glycosylation endproduct receptor signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-3296469,Defects in cobalamin (B12) metabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-3296482,Defects in vitamin and cofactor metabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-390522,Striated Muscle Contraction,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-140342,Apoptosis induced DNA fragmentation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-435354,Zinc transporters,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1474151,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-451306,Ionotropic activity of kainate receptors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-451308,Activation of Ca-permeable Kainate Receptor,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9620244,Long-term potentiation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9938206,Developmental Lineage of Mammary Stem Cells,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9690406,Transcriptional regulation of testis differentiation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-179812,GRB2 events in EGFR signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-180336,SHC1 events in EGFR signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-202670,ERKs are inactivated,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-113501,Inhibition of replication initiation of damaged DNA by RB1/E2F1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-113510,E2F mediated regulation of DNA replication,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8963898,Plasma lipoprotein assembly,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9764562,Regulation of CDH1 mRNA translation by microRNAs,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9768759,Regulation of NPAS4 gene expression,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9824594,Regulation of MITF-M-dependent genes involved in apoptosis,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9839394,TGFBR3 expression,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9937080,Developmental Lineage of Multipotent Pancreatic Progenitor Cells,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9769726,Defects of Coagulation cascade,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9769743,Amplification and propagation of coagulation cascade,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9932451,SWI/SNF chromatin remodelers,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9933939,Formation of the polybromo-BAF (pBAF) complex,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-429947,Deadenylation of mRNA,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9820841,M-decay: degradation of maternal mRNAs by maternally stored factors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1660514,Synthesis of PIPs at the Golgi membrane,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1660516,Synthesis of PIPs at the early endosome membrane,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4419969,Depolymerization of the Nuclear Lamina,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-452723,Transcriptional regulation of pluripotent stem cells,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9664873,Pexophagy,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2892247,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9856532,Mechanical load activates signaling by PIEZO1 and integrins in osteocytes,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9671555,Signaling by PDGFR in disease,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2168880,Scavenging of heme from plasma,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-159740,Gamma-carboxylation of protein precursors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-159782,Removal of aminoterminal propeptides from gamma-carboxylated proteins,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-159854,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9769733,Fibrin formation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-400451,Free fatty acids regulate insulin secretion,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8963691,Phenylalanine and tyrosine metabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9020558,Interleukin-2 signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-199220,Vitamin B5 (pantothenate) metabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2029481,FCGR activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-71336,Pentose phosphate pathway,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1839122,Signaling by activated point mutants of FGFR1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1839126,FGFR2 mutant receptor activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1839130,Signaling by activated point mutants of FGFR3,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-190239,FGFR3 ligand binding and activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-190372,FGFR3c ligand binding and activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-190375,FGFR2c ligand binding and activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2033514,FGFR3 mutant receptor activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2033519,Activated point mutants of FGFR2,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654219,Phospholipase C-mediated cascade: FGFR1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654221,Phospholipase C-mediated cascade; FGFR2,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654227,Phospholipase C-mediated cascade; FGFR3,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654688,SHC-mediated cascade:FGFR1,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654699,SHC-mediated cascade:FGFR2,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5654704,SHC-mediated cascade:FGFR3,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8851708,Signaling by FGFR2 IIIa TM,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9832991,Formation of the posterior neural plate,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2025928,Calcineurin activates NFAT,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5673000,RAF activation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-111458,Formation of apoptosome,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-111461,Cytochrome c-mediated apoptotic response,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9627069,Regulation of the apoptosome activity,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-167242,Abortive elongation of HIV-1 transcript in the absence of Tat,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-6803529,FGFR2 alternative splicing,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-139853,Elevation of cytosolic Ca2+ levels,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-418360,Platelet calcium homeostasis,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-425381,Bicarbonate transporters,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-193692,Regulated proteolysis of p75NTR,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-205043,NRIF signals cell death from the nucleus,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9839383,TGFBR3 PTM regulation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9933947,Formation of the non-canonical BAF (ncBAF) complex,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-442380,Zinc influx into cells by the SLC39 gene family,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-162710,Synthesis of glycosylphosphatidylinositol (GPI),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-373753,Nephrin family interactions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9840309,Glycosphingolipid biosynthesis,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-202433,Generation of second messenger molecules,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-210990,PECAM1 interactions,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-389359,CD28 dependent Vav1 pathway,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9669938,Signaling by KIT in disease,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-6787450,tRNA modification in the mitochondrion,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-110320,Translesion Synthesis by POLH,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9034015,Signaling by NTRK3 (TRKC),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9823739,Formation of the anterior neural plate,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9005895,Pervasive developmental disorders,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9697154,Disorders of Nervous System Development,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-2586552,Signaling by Leptin,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9933937,Formation of the canonical BAF (cBAF) complex,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9934037,Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-202430,Translocation of ZAP-70 to Immunological synapse,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8964539,Glutamate and glutamine metabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-432047,Passive transport by Aquaporins,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9942503,Differentiation of naive CD4+ T cells to T helper 1 cells (Th1 cells),1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-210993,Tie2 Signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8866904,Negative regulation of activity of TFAP2 (AP-2) family transcription factors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-3000471,Scavenging by Class B Receptors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-4641263,Regulation of FZD by ubiquitination,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-74749,Signal attenuation,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8983432,Interleukin-15 signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-75205,Dissolution of Fibrin Clot,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-1480926,O2/CO2 exchange in erythrocytes,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-196780,Biotin transport and metabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-74182,Ketone body metabolism,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-6803207,TP53 Regulates Transcription of Caspase Activators and Caspases,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-8963888,Chylomicron assembly,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-390666,Serotonin receptors,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-877312,Regulation of IFNG signaling,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-3371378,Regulation by c-FLIP,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-5218900,CASP8 activity is inhibited,1,FALSE,0,""
Reactome,Up,LFC05,R-HSA-69416,Dimerization of procaspase-8,1,FALSE,0,""
