database,direction,pathway_id,pathway_name,significant_LFC0,significant_LFC05,significant_LFC1,n_thresholds_sig
KEGG,Down,hsa05204,Chemical carcinogenesis - DNA adducts,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05205,Proteoglycans in cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05206,MicroRNAs in cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05207,Chemical carcinogenesis - receptor activation,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05208,Chemical carcinogenesis - reactive oxygen species,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05210,Colorectal cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05211,Renal cell carcinoma,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05212,Pancreatic cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05213,Endometrial cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05214,Glioma,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05215,Prostate cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05216,Thyroid cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05217,Basal cell carcinoma,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05218,Melanoma,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05219,Bladder cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05220,Chronic myeloid leukemia,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05221,Acute myeloid leukemia,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05222,Small cell lung cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05223,Non-small cell lung cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05224,Breast cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05225,Hepatocellular carcinoma,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05226,Gastric cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05230,Central carbon metabolism in cancer,TRUE,TRUE,TRUE,3
KEGG,Down,hsa05231,Choline metabolism in cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05310,Asthma,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05320,Autoimmune thyroid disease,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05321,Inflammatory bowel disease,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05322,Systemic lupus erythematosus,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05323,Rheumatoid arthritis,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05330,Allograft rejection,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05332,Graft-versus-host disease,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05340,Primary immunodeficiency,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05410,Hypertrophic cardiomyopathy,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05414,Dilated cardiomyopathy,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05415,Diabetic cardiomyopathy,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05416,Viral myocarditis,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05417,Lipid and atherosclerosis,FALSE,FALSE,FALSE,0
KEGG,Down,hsa05418,Fluid shear stress and atherosclerosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00010,Glycolysis / Gluconeogenesis,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00020,Citrate cycle (TCA cycle),TRUE,TRUE,FALSE,2
KEGG,Up,hsa00030,Pentose phosphate pathway,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00040,Pentose and glucuronate interconversions,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00051,Fructose and mannose metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00052,Galactose metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00053,Ascorbate and aldarate metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00061,Fatty acid biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00062,Fatty acid elongation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00071,Fatty acid degradation,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00100,Steroid biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00120,Primary bile acid biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00140,Steroid hormone biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00190,Oxidative phosphorylation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00220,Arginine biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00230,Purine metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00240,Pyrimidine metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00250,"Alanine, aspartate and glutamate metabolism",FALSE,FALSE,FALSE,0
KEGG,Up,hsa00260,"Glycine, serine and threonine metabolism",TRUE,TRUE,TRUE,3
KEGG,Up,hsa00270,Cysteine and methionine metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00280,"Valine, leucine and isoleucine degradation",TRUE,TRUE,TRUE,3
KEGG,Up,hsa00310,Lysine degradation,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00330,Arginine and proline metabolism,TRUE,TRUE,FALSE,2
KEGG,Up,hsa00340,Histidine metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00350,Tyrosine metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00360,Phenylalanine metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00380,Tryptophan metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00410,beta-Alanine metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00430,Taurine and hypotaurine metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00450,Selenocompound metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00480,Glutathione metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00500,Starch and sucrose metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00510,N-Glycan biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00511,Other glycan degradation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00512,Mucin type O-glycan biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00513,Various types of N-glycan biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00514,Other types of O-glycan biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00515,Mannose type O-glycan biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00520,Amino sugar and nucleotide sugar metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00531,Glycosaminoglycan degradation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00541,Biosynthesis of various nucleotide sugars,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00561,Glycerolipid metabolism,TRUE,TRUE,FALSE,2
KEGG,Up,hsa00562,Inositol phosphate metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00564,Glycerophospholipid metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00565,Ether lipid metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00590,Arachidonic acid metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00591,Linoleic acid metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00592,alpha-Linolenic acid metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00600,Sphingolipid metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00604,Glycosphingolipid biosynthesis - ganglio series,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00620,Pyruvate metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00630,Glyoxylate and dicarboxylate metabolism,FALSE,FALSE,TRUE,1
KEGG,Up,hsa00640,Propanoate metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00650,Butanoate metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00670,One carbon pool by folate,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00730,Thiamine metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00760,Nicotinate and nicotinamide metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00770,Pantothenate and CoA biosynthesis,TRUE,TRUE,TRUE,3
KEGG,Up,hsa00785,Lipoic acid metabolism,TRUE,TRUE,FALSE,2
KEGG,Up,hsa00790,Folate biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00830,Retinol metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00860,Porphyrin metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00900,Terpenoid backbone biosynthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00910,Nitrogen metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00920,Sulfur metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa00980,Metabolism of xenobiotics by cytochrome P450,TRUE,TRUE,FALSE,2
KEGG,Up,hsa00982,Drug metabolism - cytochrome P450,TRUE,TRUE,FALSE,2
KEGG,Up,hsa00983,Drug metabolism - other enzymes,FALSE,FALSE,FALSE,0
KEGG,Up,hsa01040,Biosynthesis of unsaturated fatty acids,FALSE,FALSE,FALSE,0
KEGG,Up,hsa01200,Carbon metabolism,TRUE,TRUE,TRUE,3
KEGG,Up,hsa01210,2-Oxocarboxylic acid metabolism,TRUE,TRUE,FALSE,2
KEGG,Up,hsa01212,Fatty acid metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa01230,Biosynthesis of amino acids,TRUE,TRUE,TRUE,3
KEGG,Up,hsa01232,Nucleotide metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa01240,Biosynthesis of cofactors,TRUE,TRUE,TRUE,3
KEGG,Up,hsa01250,Biosynthesis of nucleotide sugars,TRUE,TRUE,TRUE,3
KEGG,Up,hsa01521,EGFR tyrosine kinase inhibitor resistance,FALSE,FALSE,FALSE,0
KEGG,Up,hsa01522,Endocrine resistance,FALSE,FALSE,FALSE,0
KEGG,Up,hsa01523,Antifolate resistance,FALSE,FALSE,FALSE,0
KEGG,Up,hsa01524,Platinum drug resistance,FALSE,FALSE,FALSE,0
KEGG,Up,hsa02010,ABC transporters,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03008,Ribosome biogenesis in eukaryotes,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03010,Ribosome,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03013,Nucleocytoplasmic transport,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03015,mRNA surveillance pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03018,RNA degradation,TRUE,TRUE,TRUE,3
KEGG,Up,hsa03020,RNA polymerase,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03022,Basal transcription factors,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03030,DNA replication,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03040,Spliceosome,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03050,Proteasome,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03060,Protein export,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03082,ATP-dependent chromatin remodeling,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03083,Polycomb repressive complex,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03250,Viral life cycle - HIV-1,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus",FALSE,FALSE,FALSE,0
KEGG,Up,hsa03272,Virion - Hepatitis viruses,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03273,Virion - Lassa virus and SFTS virus,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03320,PPAR signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03410,Base excision repair,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03420,Nucleotide excision repair,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03430,Mismatch repair,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03440,Homologous recombination,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03450,Non-homologous end-joining,FALSE,FALSE,FALSE,0
KEGG,Up,hsa03460,Fanconi anemia pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04010,MAPK signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04012,ErbB signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04014,Ras signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04015,Rap1 signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04020,Calcium signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04022,cGMP-PKG signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04024,cAMP signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04060,Cytokine-cytokine receptor interaction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04061,Viral protein interaction with cytokine and cytokine receptor,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04062,Chemokine signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04064,NF-kappa B signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04066,HIF-1 signaling pathway,TRUE,TRUE,TRUE,3
KEGG,Up,hsa04068,FoxO signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04070,Phosphatidylinositol signaling system,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04071,Sphingolipid signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04072,Phospholipase D signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04080,Neuroactive ligand-receptor interaction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04081,Hormone signaling,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04082,Neuroactive ligand signaling,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04110,Cell cycle,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04114,Oocyte meiosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04115,p53 signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04120,Ubiquitin mediated proteolysis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04130,SNARE interactions in vesicular transport,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04136,Autophagy - other,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04137,Mitophagy - animal,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04140,Autophagy - animal,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04141,Protein processing in endoplasmic reticulum,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04142,Lysosome biogenesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04144,Endocytosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04145,Phagocytosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04146,Peroxisome,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04148,Efferocytosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04150,mTOR signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04151,PI3K-Akt signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04152,AMPK signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04156,Integrated stress response (ISR) signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04210,Apoptosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04211,Longevity regulating pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04213,Longevity regulating pathway - multiple species,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04215,Apoptosis - multiple species,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04216,Ferroptosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04217,Necroptosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04218,Cellular senescence,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04260,Cardiac muscle contraction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04261,Adrenergic signaling in cardiomyocytes,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04270,Vascular smooth muscle contraction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04310,Wnt signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04330,Notch signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04340,Hedgehog signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04350,TGF-beta signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04360,Axon guidance,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04370,VEGF signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04371,Apelin signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04380,Osteoclast differentiation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04382,Cornified envelope formation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04390,Hippo signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04392,Hippo signaling pathway - multiple species,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04510,Focal adhesion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04512,ECM-receptor interaction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04514,Cell adhesion molecule (CAM) interaction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04517,IgSF CAM signaling,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04518,Integrin signaling,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04519,Cadherin signaling,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04520,Adherens junction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04530,Tight junction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04540,Gap junction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04550,Signaling pathways regulating pluripotency of stem cells,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04610,Complement and coagulation cascades,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04611,Platelet activation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04612,Antigen processing and presentation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04613,Neutrophil extracellular trap formation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04614,Renin-angiotensin system,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04620,Toll-like receptor signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04621,NOD-like receptor signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04622,RIG-I-like receptor signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04623,Cytosolic DNA-sensing pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04625,C-type lectin receptor signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04630,JAK-STAT signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04640,Hematopoietic cell lineage,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04650,Natural killer cell mediated cytotoxicity,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04657,IL-17 signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04658,Th1 and Th2 cell differentiation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04659,Th17 cell differentiation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04660,T cell receptor signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04662,B cell receptor signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04664,Fc epsilon RI signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04666,Fc gamma R-mediated phagosome formation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04668,TNF signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04670,Leukocyte transendothelial migration,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04672,Intestinal immune network for IgA production,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04710,Circadian rhythm,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04713,Circadian entrainment,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04714,Thermogenesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04720,Long-term potentiation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04721,Synaptic vesicle cycle,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04722,Neurotrophin signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04723,Retrograde endocannabinoid signaling,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04724,Glutamatergic synapse,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04725,Cholinergic synapse,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04726,Serotonergic synapse,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04727,GABAergic synapse,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04728,Dopaminergic synapse,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04730,Long-term depression,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04740,Olfactory transduction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04742,Taste transduction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04744,Phototransduction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04750,Inflammatory mediator regulation of TRP channels,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04810,Regulation of actin cytoskeleton,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04814,Motor proteins,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04820,Cytoskeleton in muscle cells,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04910,Insulin signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04911,Insulin secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04912,GnRH signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04913,Ovarian steroidogenesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04914,Progesterone-mediated oocyte maturation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04915,Estrogen signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04916,Melanogenesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04917,Prolactin signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04918,Thyroid hormone synthesis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04919,Thyroid hormone signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04920,Adipocytokine signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04921,Oxytocin signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04922,Glucagon signaling pathway,TRUE,TRUE,TRUE,3
KEGG,Up,hsa04923,Regulation of lipolysis in adipocytes,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04924,Renin secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04925,Aldosterone synthesis and secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04926,Relaxin signaling pathway,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04927,Cortisol synthesis and secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04928,"Parathyroid hormone synthesis, secretion and action",FALSE,FALSE,FALSE,0
KEGG,Up,hsa04929,GnRH secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04930,Type II diabetes mellitus,TRUE,TRUE,TRUE,3
KEGG,Up,hsa04931,Insulin resistance,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04932,Non-alcoholic fatty liver disease,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04933,AGE-RAGE signaling pathway in diabetic complications,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04934,Cushing syndrome,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04935,"Growth hormone synthesis, secretion and action",FALSE,FALSE,FALSE,0
KEGG,Up,hsa04936,Alcoholic liver disease,TRUE,TRUE,FALSE,2
KEGG,Up,hsa04940,Type I diabetes mellitus,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04950,Maturity onset diabetes of the young,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04960,Aldosterone-regulated sodium reabsorption,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04961,Endocrine and other factor-regulated calcium reabsorption,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04962,Vasopressin-regulated water reabsorption,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04964,Proximal tubule bicarbonate reclamation,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04966,Collecting duct acid secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04970,Salivary secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04971,Gastric acid secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04972,Pancreatic secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04973,Carbohydrate digestion and absorption,TRUE,TRUE,TRUE,3
KEGG,Up,hsa04974,Protein digestion and absorption,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04975,Fat digestion and absorption,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04976,Bile secretion,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04977,Vitamin digestion and absorption,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04978,Mineral absorption,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04979,Cholesterol metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04980,Cobalamin transport and metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa04981,Folate transport and metabolism,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05010,Alzheimer disease,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05012,Parkinson disease,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05014,Amyotrophic lateral sclerosis,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05016,Huntington disease,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05017,Spinocerebellar ataxia,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05020,Prion disease,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05022,Pathways of neurodegeneration - multiple diseases,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05030,Cocaine addiction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05031,Amphetamine addiction,FALSE,FALSE,FALSE,0
KEGG,Up,hsa05032,Morphine addiction,FALSE,FALSE,FALSE,0
